escs,repetidor,estatus_migratorio,genero,en_riesgo,mca_1,mca_2
-2.4029,Never repeated,No Response,Female,En riesgo,0.22747663051265363,-0.7239487094775793
-1.0386,Repeated at least once,Native,Male,En riesgo,0.8312471062864818,-0.5591607223435281
-0.0107,Never repeated,No Response,Male,Sin riesgo,0.08277977776113196,0.007823660432360779
1.1197,Never repeated,Native,Female,Sin riesgo,-0.19859830337311188,0.582512500138025
0.8009,Never repeated,Native,Male,En riesgo,-0.20710482939656394,0.4055751131868727
0.5587,Never repeated,Native,Male,Sin riesgo,1.3094805030658183,0.5939567267362281
0.2547,Never repeated,Native,Female,En riesgo,-0.18322398299910345,0.10080871028801928
-0.3315,Never repeated,Native,Female,Sin riesgo,-0.14662043530949326,0.013796429020942838
-0.5244,Never repeated,Native,Female,Sin riesgo,-0.19939656507314785,0.2483050116013069
0.2011,Repeated at least once,Native,Female,Sin riesgo,0.08785853573693346,-0.7068765670848762
-0.0629,Never repeated,Native,Male,Sin riesgo,-0.16567555520119817,0.14336376234483403
1.0231,Never repeated,Native,Female,Sin riesgo,-0.16771751938953608,0.27325810523064065
-0.1582,Never repeated,Native,Female,Sin riesgo,-0.17601792293051596,0.04664079336214724
-0.261,Never repeated,Native,Male,Sin riesgo,-0.16454802672086177,0.14406247427937638
0.0832,Never repeated,Native,Male,Sin riesgo,-0.2260997033497456,0.4792738988305907
0.736,Never repeated,Native,Female,Sin riesgo,-0.1876386885032364,0.21914126563272648
-1.007,Repeated at least once,Second-Generation,Male,Sin riesgo,0.08457668517705098,-0.7677831683988798
0.1948,Never repeated,Native,Female,Sin riesgo,-0.1860534882775988,0.16663166863179135
-1.6005,Repeated at least once,Native,Male,En riesgo,0.11908370694610947,-0.9671674139770914
-0.1078,Never repeated,Native,Female,Sin riesgo,-0.16642253006301647,0.16832386518507297
0.4073,Never repeated,Native,Male,Sin riesgo,-0.18806496736742043,0.3569453219073576
0.0726,Never repeated,Native,Female,Sin riesgo,-0.22203040345606212,0.3201807928052337
-0.594,Repeated at least once,First-Generation,Male,Sin riesgo,0.05081096278162498,-0.5727939640163612
0.232,Never repeated,Native,Female,Sin riesgo,-0.1658115601856316,0.08863475312143669
-0.6305,Never repeated,Native,Male,Sin riesgo,-0.1303787558833398,-0.01690243059869603
-0.8958,Repeated at least once,First-Generation,Male,Sin riesgo,0.06089482926426686,-0.6393457653454244
-1.0221,Never repeated,Native,Male,Sin riesgo,-0.08586259015922898,-0.17751933866673317
-0.4505,Repeated at least once,Native,Male,Sin riesgo,0.04413957885716898,-0.56689602644365
-0.3528,Never repeated,Native,Male,Sin riesgo,-0.13107624312192157,0.04444786960521607
-1.5401,Never repeated,Native,Female,En riesgo,-0.10404432264283311,-0.2832731638850457
1.1619,Never repeated,Native,Female,En riesgo,-0.13633328962925928,0.12695331770015883
-1.8939,Repeated at least once,Native,Female,En riesgo,0.22870699745392128,-0.9955703295143831
0.7612,Never repeated,Native,Female,Sin riesgo,-0.15285411157955883,0.25525323763317775
-0.8239,Never repeated,Native,Male,Sin riesgo,-0.15328268425267488,0.05185514905207099
0.0715,Never repeated,Second-Generation,Female,Sin riesgo,-0.16151995538306105,0.08654074788357402
0.6533,Never repeated,Native,Female,Sin riesgo,-0.250654143202433,0.5706719604549221
0.5675,Never repeated,Native,Male,Sin riesgo,-0.18615598235428985,0.30289591224811646
99.0,Never repeated,Native,Male,Sin riesgo,0.34181945876482406,0.11315368375383018
0.2252,Never repeated,Native,Female,Sin riesgo,-0.19605998578706746,0.257429108882338
-0.5297,Never repeated,Native,Male,En riesgo,-0.05997908580639275,-0.26580464835548834
-0.1545,Repeated at least once,Native,Male,En riesgo,0.03807294146169081,-0.5751884541238842
1.0666,Never repeated,Native,Male,Sin riesgo,-0.14374403151317064,0.2791139269878741
-0.6041,Never repeated,Native,Female,Sin riesgo,-0.15518414784348966,-0.06622210612259828
-1.6492,Never repeated,Native,Female,Sin riesgo,-0.11472319559812358,-0.2073228712214613
-1.2628,Repeated at least once,Second-Generation,Male,En riesgo,0.6859222157186629,-0.9929514202698739
0.6725,Never repeated,Native,Male,En riesgo,-0.21134723930601265,0.4090952832026413
0.6118,Never repeated,Native,Male,En riesgo,-0.19564635290382057,0.41051000814999017
1.5478,Never repeated,Native,Female,Sin riesgo,-0.12515393939175667,0.10692813420258311
0.2265,Repeated at least once,Native,Female,Sin riesgo,-0.08053445231850682,-0.12954723473709284
1.2444,Never repeated,Native,Male,Sin riesgo,-0.20080766630916452,0.5798716583235963
-0.0639,Never repeated,Native,Male,Sin riesgo,-0.2013717245600137,0.27721489220272394
-0.1475,Never repeated,Native,Male,En riesgo,-0.1622560002992978,0.06415151713006134
0.9903,Never repeated,Native,Male,Sin riesgo,-0.14769575419494213,0.1212471053386253
-1.2583,Never repeated,Native,Female,Sin riesgo,-0.07097909974729834,-0.4420951675370505
-0.5949,Never repeated,Native,Male,Sin riesgo,-0.19677728574363965,0.3032387549837604
-0.5128,Repeated at least once,Native,Male,En riesgo,0.0593410998995864,-0.6457398384404958
1.6487,Never repeated,Native,Male,Sin riesgo,-0.15907459804483126,0.3145527897339684
1.0247,Never repeated,Native,Male,Sin riesgo,-0.1029827051473146,0.19937867124502218
0.2422,Never repeated,Native,Male,En riesgo,0.140560094445332,-0.14683363430398894
-1.552,Repeated at least once,No Response,Male,En riesgo,0.27599518656147004,-0.7777103294034212
-1.2213,Repeated at least once,Native,Male,En riesgo,0.11978936821087223,-0.866116279484508
0.0673,Never repeated,Native,Female,Sin riesgo,-0.2396738191657646,0.41585971714798176
-3.0895,Repeated at least once,Native,Female,Sin riesgo,0.13113208862297618,-1.0931820401881882
-0.5629,Never repeated,Native,Male,En riesgo,0.24071585507683432,-0.34716938695803856
-0.529,Never repeated,Native,Male,Sin riesgo,-0.0974562706031804,-0.17678925829032258
-0.803,Repeated at least once,Second-Generation,Female,En riesgo,0.27952623964251155,-0.6545320251753046
0.9544,Never repeated,Native,Male,Sin riesgo,-0.1997852246381551,0.29733446737426267
0.309,Never repeated,Native,Male,En riesgo,-0.15997740993292503,0.2769691242426179
0.6433,Never repeated,Native,Female,Sin riesgo,-0.23073269876733948,0.3366663521147023
1.2773,Never repeated,Native,Male,Sin riesgo,0.10690828997853119,0.22420960093054934
0.8918,Never repeated,Native,Female,Sin riesgo,0.5953297572272443,0.4087036416839436
1.299,Never repeated,Native,Male,Sin riesgo,-0.04840320453026702,-0.0516730430740632
-0.3235,Repeated at least once,Native,Male,En riesgo,-0.03379685409553262,-0.24166687156028385
0.5855,Never repeated,Native,Female,Sin riesgo,-0.1885219669617701,0.20108326554835187
0.5851,Never repeated,Native,Male,En riesgo,-0.17055279658730302,0.2862426133471587
1.0855,Repeated at least once,Native,Female,En riesgo,0.00893330704983363,-0.17524249042968681
0.8706,Never repeated,Native,Male,Sin riesgo,-0.1838181813096656,0.13847362048504036
0.706,Repeated at least once,Native,Male,En riesgo,0.5695748615742292,-0.25214076987372785
-1.3297,Never repeated,Native,Male,Sin riesgo,-0.08077851343766013,-0.25549858217113464
0.2514,Never repeated,Native,Male,En riesgo,-0.10932396627198859,-0.025977908214147787
-0.5183,Never repeated,Native,Female,Sin riesgo,-0.16013100441754685,-0.005462859910602963
0.8656,Never repeated,Native,Female,Sin riesgo,-0.23123294941716468,0.4502365771306913
1.2828,Never repeated,Native,Male,Sin riesgo,-0.1221124093273384,0.16737836577745902
0.9408,Never repeated,Native,Female,Sin riesgo,-0.23150977724204932,0.4354831096290869
0.0631,Never repeated,Native,Male,Sin riesgo,-0.13694098374520405,0.07092820027950357
0.3125,Never repeated,Native,Male,Sin riesgo,0.14390022197331664,-0.07687357419487871
0.0457,Never repeated,Native,Male,Sin riesgo,-0.1500189427657532,0.1139566085604135
0.5436,Never repeated,Native,Female,Sin riesgo,-0.21829849076535707,0.3148311595012031
0.023,Repeated at least once,Native,Male,En riesgo,0.20831763938054074,-0.20977585376694188
1.0634,Never repeated,Native,Male,Sin riesgo,-0.17787444024772106,0.3645759358143036
0.2583,Never repeated,Native,Female,Sin riesgo,-0.21574679015574502,0.30724114761383164
0.4457,Never repeated,Native,Male,Sin riesgo,-0.22319273410487983,0.4908146332083367
0.0913,Never repeated,Native,Male,Sin riesgo,-0.2059910441621538,0.35772345651168685
-0.2112,Never repeated,Native,Male,Sin riesgo,-0.06993699390739547,-0.12088938999486679
-1.1999,Never repeated,Native,Female,Sin riesgo,-0.0896473457643111,-0.38575115572642094
0.7289,Never repeated,Native,Male,Sin riesgo,-0.2092770324695207,0.4298117939863065
-0.1496,Repeated at least once,Native,Female,Sin riesgo,0.14265367088560463,-0.9294245859765371
-1.0875,Repeated at least once,Native,Male,En riesgo,0.11252814807378184,-0.8864124035396717
0.0685,Never repeated,Native,Female,Sin riesgo,-0.23111743050524663,0.4136634600759061
0.4129,Never repeated,Native,Female,Sin riesgo,-0.22211990871699805,0.3844725081394405
0.9464,Never repeated,Native,Female,Sin riesgo,-0.21189295003243372,0.387904926739858
-0.9811,Never repeated,Native,Male,Sin riesgo,-0.09760927334419801,-0.11627412266098598
-0.194,Never repeated,Native,Female,Sin riesgo,-0.21708958455291402,0.3319617831620905
-1.5682,Never repeated,Native,Female,Sin riesgo,-0.09112612131790986,-0.38908475881252214
-1.5066,Never repeated,First-Generation,Male,Sin riesgo,0.7254196859794092,-0.2505335579813361
0.1507,Never repeated,Native,Female,Sin riesgo,-0.09925628195885208,-0.04830252259246185
-1.0771,Repeated at least once,Native,Female,En riesgo,0.315540993483618,-0.7901522043927999
1.1493,Never repeated,Native,Female,Sin riesgo,-0.15171635207001885,0.21239105902672586
-0.6723,Repeated at least once,Native,Male,En riesgo,0.04170289084132551,-0.50958338037449
-1.753,Repeated at least once,Native,Male,En riesgo,3.162221919069596,-0.03765317722881439
-0.9549,Repeated at least once,Second-Generation,Male,Sin riesgo,0.05064896674542458,-0.7243169880832296
0.6939,Never repeated,Native,Female,Sin riesgo,-0.18953830566326607,0.20293863020978337
0.2356,Never repeated,Native,Male,Sin riesgo,-0.1696423720342532,0.3206283521634131
0.6393,Repeated at least once,Native,Male,En riesgo,-0.06113428340496512,-0.20166591178245455
-0.3431,Never repeated,Native,Female,Sin riesgo,-0.1735674452571778,0.09911511920303202
-0.1066,Repeated at least once,Native,Female,En riesgo,0.05407450135280919,-0.6529125671820202
-1.6926,Repeated at least once,Native,Female,Sin riesgo,0.2645996193204949,-1.6060407421713203
-0.5532,Never repeated,Native,Male,Sin riesgo,-0.11633508641305956,-0.07859927362044775
-0.6898,Never repeated,Native,Female,En riesgo,-0.18117841701638507,0.08521536161807705
-0.8629,Never repeated,Native,Female,Sin riesgo,-0.15168661230926272,0.010541347383582858
0.8472,Never repeated,Native,Male,Sin riesgo,-0.19321207191085815,0.3375470748140844
0.0289,Repeated at least once,Native,Male,Sin riesgo,0.014965209075829109,-0.42216963488450493
0.7173,Never repeated,Native,Female,Sin riesgo,-0.1641441927286145,0.05640097506736873
-0.2031,Never repeated,Native,Male,Sin riesgo,-0.1194801348168875,0.012051820208570062
0.1669,Never repeated,Native,Male,Sin riesgo,0.09102998677934566,-0.03264277724491969
-0.2497,Never repeated,Native,Male,Sin riesgo,-0.14141442897476778,-0.006756596090792952
0.9982,Never repeated,Native,Female,Sin riesgo,-0.1935582560100035,0.38478862247233364
-0.8119,Never repeated,Native,Male,En riesgo,-0.0014267163056233133,-0.4096450267991015
0.1272,Never repeated,Native,Female,Sin riesgo,-0.20648776268983687,0.31422473122136424
-0.393,Never repeated,Native,Female,Sin riesgo,-0.16742485531629125,0.0941614327782251
0.9519,Never repeated,Native,Male,Sin riesgo,-0.14629613799742985,0.09642882220782595
0.0464,Never repeated,Native,Male,Sin riesgo,-0.19171678544848933,0.3090208481530994
0.0496,Never repeated,Native,Female,Sin riesgo,-0.1985251322273753,0.14981084856061813
0.0738,Never repeated,Native,Male,Sin riesgo,0.07217784512387354,0.3118241751929548
0.085,Never repeated,Native,Male,Sin riesgo,-0.12087513688632613,0.04817881296796989
-0.7506,Repeated at least once,Second-Generation,Female,En riesgo,-0.006156833040019088,-0.4951468113490078
-1.4171,Repeated at least once,Native,Male,En riesgo,0.2011778431123403,-0.8355094784521744
1.1681,Never repeated,Native,Male,Sin riesgo,-0.1771493332642904,0.5238187580811434
0.4492,Repeated at least once,Native,Male,Sin riesgo,-0.06034266352392976,-0.08198381920433517
0.7754,Never repeated,No Response,Male,Sin riesgo,0.06045280361334888,0.1302590049745391
0.4338,Never repeated,Native,Female,Sin riesgo,-0.11648727005300152,-0.09367390743148829
0.8229,Never repeated,Native,Female,Sin riesgo,-0.23395126568499794,0.4488659514219182
-0.2825,Never repeated,Native,Male,Sin riesgo,0.02993114712103032,0.10801863520195312
1.1234,Never repeated,Native,Female,Sin riesgo,-0.21159751695020818,0.5277287603715187
-0.3782,Never repeated,Native,Female,Sin riesgo,-0.1645156887373348,0.022293094678297546
0.5552,Never repeated,Native,Female,Sin riesgo,-0.20784754001715325,0.3268933141843616
1.1766,Never repeated,Native,Female,Sin riesgo,-0.20360245206248098,0.4605067435468269
1.2921,Never repeated,Native,Male,Sin riesgo,-0.20487154675251115,0.5783187067823843
-1.5913,Repeated at least once,Second-Generation,Female,Sin riesgo,0.10006749080166129,-1.0383052378688205
-0.1514,Never repeated,Native,Male,Sin riesgo,-0.1314653118314113,0.009646367959746275
-0.1384,Never repeated,First-Generation,Male,Sin riesgo,-0.08100201549363671,-0.2184024620035709
0.6595,Never repeated,Native,Female,Sin riesgo,-0.21679373729874707,0.3973687329606652
-0.0376,Never repeated,Native,Male,Sin riesgo,0.09398828851108428,0.057219462979334335
-0.2941,Repeated at least once,Second-Generation,Male,Sin riesgo,-0.004059624855148745,-0.3452547193245799
-0.1694,Never repeated,Native,Male,Sin riesgo,-0.11416316988537716,-0.007891203812149096
1.0121,Never repeated,Native,Male,Sin riesgo,-0.17516820551989112,0.30576413943845593
0.9046,Never repeated,Native,Female,Sin riesgo,-0.1600233201866235,0.20454342388668828
0.9503,Never repeated,Native,Male,Sin riesgo,-0.18528918765717897,0.18244473284087837
-0.3279,Never repeated,Second-Generation,Female,Sin riesgo,2.1554187419140738e-05,-0.6226874553070955
0.8517,Never repeated,Native,Female,Sin riesgo,-0.1347451407118997,-0.07337643282508383
0.7019,Never repeated,Native,Male,En riesgo,-0.17898642004846466,0.4187221504221662
0.8705,Never repeated,Native,Male,Sin riesgo,-0.21048025692891748,0.32406697128338874
1.1319,Never repeated,Native,Male,Sin riesgo,-0.12951420859088328,0.19266615329439257
-2.4954,Repeated at least once,Native,Female,En riesgo,0.07118289039925038,-0.8461290836017997
-1.0327,Never repeated,Native,Male,Sin riesgo,-0.1061164004846907,-0.08321871764997563
-0.7018,Repeated at least once,Native,Female,Sin riesgo,0.08316755424425623,-0.8340349469209551
0.2921,Never repeated,Native,Female,Sin riesgo,-0.21222984524769198,0.25661325248876055
0.4254,Never repeated,Native,Male,Sin riesgo,-0.19108471936571061,0.2972682348767929
0.9841,Never repeated,Native,Female,Sin riesgo,-0.2237424906480019,0.3481051137267063
0.1068,Repeated at least once,Second-Generation,Female,En riesgo,-0.010731506054385517,-0.4650630263907234
-0.4486,Never repeated,Native,Male,En riesgo,-0.11612710606160576,-0.07746720599458397
0.9013,Never repeated,Native,Female,Sin riesgo,-0.1315844028276705,0.06589661775311394
-2.8587,Repeated at least once,First-Generation,Male,Sin riesgo,1.8528783139971412,-0.9194405363561834
-0.3458,Repeated at least once,Native,Male,En riesgo,0.22059626321974146,-0.7115823971065411
1.2255,Never repeated,Native,Male,Sin riesgo,-0.06057692932282204,0.3604558786088979
99.0,Never repeated,Native,Female,Sin riesgo,0.3082392964527846,0.21662538830597558
-0.5215,Repeated at least once,Native,Male,Sin riesgo,-0.0013576856643077524,-0.4549330678850876
0.2093,Never repeated,Native,Male,Sin riesgo,-0.20275600665522717,0.31278103294363846
0.4818,Never repeated,Native,Male,Sin riesgo,-0.20302048196573244,0.4153639793585381
-0.0816,Never repeated,Native,Male,En riesgo,-0.14352237735476828,0.16364187710088846
-0.3619,Never repeated,Native,Male,Sin riesgo,-0.13212297191063982,0.0009730801119435886
1.1817,Never repeated,Native,Female,Sin riesgo,-0.12220141750182091,0.2181611985429261
0.346,Never repeated,Native,Female,Sin riesgo,-0.23165232051842424,0.4005640307719859
0.7837,Never repeated,Native,Male,Sin riesgo,-0.20681498914413746,0.5175408861454376
1.4726,Never repeated,Native,Female,Sin riesgo,-0.15769654920194293,0.2404182776287374
-0.4172,Repeated at least once,Native,Female,Sin riesgo,0.010291504636116762,-0.5676558750395276
-0.5131,Never repeated,Native,Female,Sin riesgo,-0.18245928428664457,0.1541481835655338
0.6785,Never repeated,Native,Female,Sin riesgo,-0.15363316542487035,0.20751623732331856
1.3055,Never repeated,Native,Female,Sin riesgo,-0.2045912418624305,0.5780067546696646
0.0743,Never repeated,Native,Male,Sin riesgo,-0.11046256098082248,-0.02739481331408594
-1.1686,Never repeated,Native,Female,Sin riesgo,-0.07982942188880901,-0.2438234420808944
-0.6227,Never repeated,Native,Female,Sin riesgo,-0.13797122043431467,-0.022001272559302783
0.9183,Never repeated,Native,Male,Sin riesgo,-0.19956975700147747,0.26238835463298843
0.1189,Never repeated,Native,Male,Sin riesgo,-0.2167094610419696,0.5224962495052489
-0.3359,Never repeated,Native,Male,Sin riesgo,-0.06290479533139026,-0.36287743570475123
0.8784,Never repeated,Native,Male,Sin riesgo,-0.19766049012520506,0.46311202993577166
-1.3994,Never repeated,Native,Female,En riesgo,-0.1242777676716145,-0.21919876659426044
-0.0867,Never repeated,Native,Female,En riesgo,-0.05522311500434207,0.0486990777489129
0.4517,Never repeated,Native,Male,Sin riesgo,-0.11514843918394353,0.013984429436793901
1.2222,Repeated at least once,Native,Male,En riesgo,-0.011410308174370158,-0.11410130917289635
0.6408,Never repeated,Native,Female,Sin riesgo,-0.19885432539376396,0.32678745958014943
0.2256,Never repeated,Native,Female,Sin riesgo,-0.21387531188988868,0.2555870017822521
-0.5464,Never repeated,Second-Generation,Male,Sin riesgo,-0.16038094639364395,0.09849394151680298
-0.5023,Never repeated,Native,Female,Sin riesgo,-0.18964199887539648,0.1510427601973404
0.5133,Never repeated,Native,Female,Sin riesgo,-0.19755553796511027,0.22830541013623865
1.3711,Never repeated,Native,Male,Sin riesgo,-0.18402013147940663,0.5167263454255543
-0.4935,Never repeated,Native,Female,Sin riesgo,-0.19301279466965673,0.22100801187605573
0.8674,Never repeated,Second-Generation,Female,Sin riesgo,-0.1700973502337879,0.10925880963095573
-0.7756,Repeated at least once,Native,Male,Sin riesgo,0.31478433157842056,-0.8507798860509888
-0.2484,Never repeated,Native,Male,En riesgo,-0.10083543560567583,-0.10519168830786907
-1.2806,Repeated at least once,Native,Male,Sin riesgo,0.28446580112933906,-0.8535025131881516
-0.0579,Repeated at least once,Native,Male,Sin riesgo,-0.04743095798870744,-0.13995975232651534
0.1519,Never repeated,Native,Male,Sin riesgo,-0.16973968669211809,0.1832394390825654
-1.0884,Never repeated,Second-Generation,Male,En riesgo,0.04053830487539838,-0.7504591293851617
0.4132,Never repeated,Native,Female,Sin riesgo,-0.1315427852495113,-0.08156342591503724
0.7345,Never repeated,Native,Male,Sin riesgo,-0.15288689841499256,0.21667512773611639
1.1309,Never repeated,Native,Male,Sin riesgo,0.08487699981326334,0.2818725921677393
-0.3439,Repeated at least once,First-Generation,Male,En riesgo,0.12122557985350288,-0.7501662126967253
-0.4713,Never repeated,Second-Generation,Female,Sin riesgo,0.026385379031269026,-0.20493634064427135
-1.0145,Never repeated,Native,Male,Sin riesgo,-0.10114027085071489,-0.18244958715771203
-0.9623,Never repeated,Native,Female,Sin riesgo,-0.15704302257341873,-0.0028632575600001137
1.0769,Never repeated,No Response,Male,Sin riesgo,0.08694962852629724,0.28044593638966586
0.5221,Never repeated,Native,Male,En riesgo,-0.20364835529528905,0.3238262130718774
-0.5027,Never repeated,Native,Male,En riesgo,4.461115367102938,1.3995789335264006
1.3361,Never repeated,Native,Male,Sin riesgo,-0.1316938197398988,0.15708167224072306
-0.7185,Repeated at least once,No Response,Male,Sin riesgo,0.2926172627635328,-0.49507766096755274
0.2466,Never repeated,Native,Male,Sin riesgo,-0.20364835529528905,0.3238262130718774
-0.5082,Never repeated,Native,Male,En riesgo,0.0259200369856397,-0.03964838393572015
0.9747,Never repeated,Native,Female,Sin riesgo,-0.23358057125799503,0.3899505058748492
-1.214,Never repeated,Native,Male,Sin riesgo,-0.10657833041903214,-0.09041784854331361
0.9976,Never repeated,Native,Female,Sin riesgo,-0.20442497307043392,0.2238091960375947
-0.9996,Never repeated,Native,Male,Sin riesgo,-0.13261062986175903,-0.05346552688675949
0.1598,Never repeated,Native,Male,Sin riesgo,-0.2241313350556347,0.4138095905904171
1.0193,Repeated at least once,Native,Male,En riesgo,-0.028563322568922887,-0.012563578540437208
-0.4965,Never repeated,Native,Female,Sin riesgo,-0.0952683664037236,-0.3571963769426446
-0.9402,Never repeated,Native,Male,Sin riesgo,-0.12314418607847401,-0.012546074384946091
-0.3498,Never repeated,Native,Female,Sin riesgo,0.3759616733945274,0.18998668673944388
-0.3014,Never repeated,Native,Female,Sin riesgo,-0.128612938360428,-0.1416014915978085
-0.4693,Never repeated,Second-Generation,Female,Sin riesgo,-0.029583247074050696,-0.13238877825580755
1.6763,Never repeated,Native,Male,Sin riesgo,-0.17097428505182957,0.5535631540520056
0.7835,Never repeated,Native,Female,Sin riesgo,-0.2130428608350507,0.4085998816606968
0.7902,Never repeated,No Response,Female,Sin riesgo,0.003289287338370033,0.48794429855527033
-0.0735,Never repeated,Native,Male,Sin riesgo,0.09268374881754665,0.18842910431455462
-0.6437,Never repeated,Native,Female,Sin riesgo,-0.1475292781618676,-0.043546447475501744
0.265,Repeated at least once,Native,Male,En riesgo,0.02480962843917974,-0.5085026600820814
0.9274,Never repeated,Native,Female,Sin riesgo,-0.204400712413555,0.3812706790820331
-0.2607,Never repeated,Native,Female,En riesgo,-0.17117833131393972,0.11897896973755902
-0.6747,Never repeated,Native,Female,Sin riesgo,-0.14785717309568622,0.05988863396322398
0.5541,Repeated at least once,First-Generation,Male,Sin riesgo,0.07208581791771501,-0.6130433887209606
-0.724,Repeated at least once,First-Generation,Male,Sin riesgo,1.0171017042879344,-0.2501583312589217
-0.0765,Never repeated,Native,Male,En riesgo,-0.034488167449400725,-0.1831321097429316
-1.4395,Repeated at least once,Native,Female,Sin riesgo,0.03129439836658325,-0.639575522147179
0.0105,Never repeated,Native,Male,Sin riesgo,-0.1775523812174916,0.16614524382941612
-0.8407,Repeated at least once,No Response,Male,En riesgo,2.687229237911059,-0.06323793512284519
1.0149,Never repeated,Native,Female,Sin riesgo,0.04285608135728746,0.44900972511743564
0.5721,Never repeated,Native,Female,Sin riesgo,-0.23503469678160488,0.41546503290772036
-1.2703,Repeated at least once,Native,Female,En riesgo,0.3072166857782764,-0.6553831113630431
-0.1941,Never repeated,Native,Female,Sin riesgo,-0.19297562239887564,0.25036435559449766
-0.2006,Never repeated,Native,Female,Sin riesgo,-0.1700750840414095,0.17023285227269172
0.798,Never repeated,Native,Male,Sin riesgo,-0.10491762899758786,0.29322463547345795
-0.7758,Repeated at least once,Native,Male,En riesgo,0.04230916887502311,-0.6140375472900638
0.8464,Never repeated,Native,Male,Sin riesgo,-0.15407124810156955,0.06544843783804521
-0.0539,Never repeated,Native,Female,Sin riesgo,-0.15717579459912795,-0.020682365600274814
0.5716,Never repeated,Native,Male,Sin riesgo,-0.1174851727547815,0.03600152584073458
-0.9837,Repeated at least once,Native,Female,En riesgo,0.2599283615231346,-0.48356249563256654
-0.2964,Never repeated,Second-Generation,Male,Sin riesgo,-0.1300402755216411,0.03752019199422054
0.41,Never repeated,Native,Female,En riesgo,-0.2129040011801284,0.388784536029941
1.2013,Never repeated,Native,Male,Sin riesgo,-0.1951451012431733,0.5593479086328306
-1.4731,Never repeated,Native,Male,Sin riesgo,-0.05963019896530849,-0.3918486494578397
0.7296,Never repeated,Native,Female,Sin riesgo,-0.06914585535228408,-0.13856458841816713
1.0251,Never repeated,Native,Male,En riesgo,0.17407718016530213,-0.13201453751522735
0.4086,Never repeated,Native,Male,Sin riesgo,-0.15530833043437492,0.05304136554999522
0.4832,Repeated at least once,Second-Generation,Male,En riesgo,0.12050385234116302,-0.6389583701190159
0.8265,Never repeated,Native,Female,Sin riesgo,-0.2336401527309415,0.3216835282188665
0.3068,Never repeated,Native,Male,Sin riesgo,-0.2351116590923031,0.5686218338973574
0.2951,Never repeated,Native,Female,En riesgo,-0.14284044007753677,0.15814301934649916
1.1706,Never repeated,Native,Male,Sin riesgo,-0.12499722247769061,0.10314173100098105
-3.2847,Repeated at least once,Second-Generation,Male,En riesgo,0.2801791370662179,-1.500413190680429
-1.2506,Repeated at least once,Native,Female,En riesgo,1.0574413336871242,-0.9080151465794811
-1.1804,Repeated at least once,First-Generation,Male,En riesgo,0.5853901308555284,-0.7888548502010113
-0.1414,Never repeated,First-Generation,Male,Sin riesgo,0.1440864983432209,-0.12517220935804058
1.558,Never repeated,Native,Female,Sin riesgo,-0.18041904779614762,0.41141241776712284
0.5275,Never repeated,Native,Female,Sin riesgo,-0.19446892281112144,0.1467843875683573
0.0906,Never repeated,Native,Male,Sin riesgo,-0.19395996869180018,0.3857123030775907
-0.4278,Never repeated,Native,Female,En riesgo,-0.15800137415253915,0.07586885700977797
-1.8371,Never repeated,Native,Female,En riesgo,-0.11168322299895242,-0.17660473961648968
1.4339,Never repeated,Native,Female,Sin riesgo,-0.09646334271184524,0.5207268198611271
0.1613,Never repeated,Native,Female,Sin riesgo,-0.13378746087914273,-0.03522743862773298
-0.7301,Never repeated,First-Generation,Female,Sin riesgo,0.14882419638630387,-0.23757858780778718
1.0133,Never repeated,Native,Female,Sin riesgo,-0.17908708452104946,0.39163944075232027
1.3567,Never repeated,Native,Male,Sin riesgo,-0.17899968658867427,0.5340016406455879
0.4525,Never repeated,Native,Female,Sin riesgo,-0.21956047808676235,0.30087458631187575
-0.3438,Never repeated,Native,Female,Sin riesgo,-0.14682317432662287,0.001438858698349268
0.6408,Never repeated,Native,Female,En riesgo,-0.1688010109784707,-0.019463812397243384
-0.2655,Never repeated,Native,Female,Sin riesgo,-0.1391793402183405,-0.008154390642568858
1.1123,Never repeated,Native,Male,Sin riesgo,-0.15644353361790617,0.5111971575588294
-0.1077,Never repeated,Native,Female,Sin riesgo,0.13611913531785053,-0.16568687759226727
-1.5976,Never repeated,Native,Female,Sin riesgo,-0.10263966147804063,-0.2772040640920267
-1.3239,Never repeated,Second-Generation,Female,Sin riesgo,0.08199026798065454,-0.32512878070743134
0.6568,Repeated at least once,First-Generation,Female,Sin riesgo,0.08575465829983736,-0.5012894558046997
0.8521,Repeated at least once,Native,Female,En riesgo,-0.05828488533296815,-0.22549155407357038
-0.2596,Repeated at least once,First-Generation,Female,En riesgo,0.11423894239103202,-0.8831155524471793
-0.086,Never repeated,Native,Male,Sin riesgo,-0.19239260142385173,0.2754828003948599
0.2925,Never repeated,Native,Male,Sin riesgo,-0.19295970861945203,0.3646284058695811
1.0776,Never repeated,Native,Female,Sin riesgo,-0.22210950724579576,0.4917845801214001
0.4912,Never repeated,Native,Female,En riesgo,-0.19848069001388793,0.28605893194389215
1.0635,Never repeated,No Response,Male,Sin riesgo,0.09899597765720262,0.2393090509976145
-1.6676,Repeated at least once,Second-Generation,Female,En riesgo,0.0521915080369312,-0.6944838114103687
-0.1355,Never repeated,Second-Generation,Female,Sin riesgo,-0.15512308495668284,-0.0019125499771576499
1.0039,Never repeated,Native,Male,Sin riesgo,-0.18994569188313867,0.5132886891225314
-2.0273,Repeated at least once,Native,Female,En riesgo,0.14589502647569266,-1.0819710061844583
